18,13,1401,13/09/2019,"R$ 326,32590","R$ 75.917,94291",,Sim
18,11,1202,13/09/2019,"R$ 325,90590","R$ 75.820,23219",,Sim
18,10,1101,13/09/2019,"R$ 325,25590","R$ 75.669,01323",,Sim
18,9,1001,13/09/2019,"R$ 325,57590","R$ 75.743,45949",,Sim
18,8,901,13/09/2019,"R$ 325,59590","R$ 75.748,11238",,Sim
18,7,802,13/09/2019,"R$ 325,14590","R$ 75.643,42233",,Sim
18,7,801,13/09/2019,"R$ 325,75590","R$ 75.785,33551",,Sim
18,6,701,13/09/2019,"R$ 325,59590","R$ 75.748,11238",,Sim
